CET No,Marks,Rank
557011035,148.0,4885
543011349,148.0,4885
335011393,148.0,4885
546011110,148.0,4885
562011298,148.0,4885
555011401,148.0,4885
541011278,148.0,4885
557011173,148.0,4885
562011325,148.0,4885
555011121,148.0,4885
566011060,148.0,4885
563011300,148.0,4885
553011070,148.0,4885
564011080,148.0,4885
542011036,148.0,4885
565011067,148.0,4885
539011699,148.0,4885
350011612,148.0,4885
539011597,148.0,4885
548011157,148.0,4885
534011084,148.0,4885
549011351,148.0,4885
567011470,148.0,4885
558011414,148.0,4885
545011210,148.0,4885
222011084,148.0,4885
222011292,148.0,4885
123011543,148.0,4885
123011397,148.0,4885
123011308,148.0,4885
157011477,148.0,4885
157011311,148.0,4885
545011457,148.0,4885
564011236,148.0,4885
558011403,148.0,4885
327011063,148.0,4885
538011370,148.0,4885
543011225,148.0,4885
543011343,148.0,4885
560011060,148.0,4885
408011054,148.0,4885
384011352,148.0,4885
380011324,148.0,4885
300011210,148.0,4885
298011121,148.0,4885
298011040,148.0,4885
294011773,148.0,4885
294011542,148.0,4885
294011214,148.0,4885
293011335,148.0,4885
270011812,148.0,4885
245011356,148.0,4885
206011228,148.0,4885
416011543,148.0,4885
416011238,148.0,4885
415011343,148.0,4885
415011308,148.0,4885
415011216,148.0,4885
414011322,148.0,4885
414011321,148.0,4885
413011329,148.0,4885
413011301,148.0,4885
413011169,148.0,4885
413011160,148.0,4885
411011471,148.0,4885
123011305,148.0,4885
115011517,148.0,4885
115011135,148.0,4885
408011431,148.0,4885
421011281,148.0,4885
420011342,148.0,4885
420011301,148.0,4885
420011043,148.0,4885
418011306,148.0,4885
128011296,148.0,4885
126011104,148.0,4885
125011131,148.0,4885
417011175,148.0,4885
410011044,148.0,4885
409011549,148.0,4885
408011488,148.0,4885
483011519,148.0,4885
483011485,148.0,4885
481011214,148.0,4885
479011012,148.0,4885
488011186,148.0,4885
482011453,148.0,4885
268011644,148.0,4885
103011087,148.0,4885
474011336,148.0,4885
473011166,148.0,4885
473011380,148.0,4885
481011239,148.0,4885
470011077,148.0,4885
474011028,148.0,4885
486011152,148.0,4885
483011149,148.0,4885
418011211,148.0,4885
418011174,148.0,4885
417011232,148.0,4885
486011399,148.0,4885
488011040,148.0,4885
490011387,148.0,4885
470011335,148.0,4885
477011302,148.0,4885
473011293,148.0,4885
487011045,148.0,4885
470011155,148.0,4885
472011144,148.0,4885
473011404,148.0,4885
476011235,148.0,4885
486011331,148.0,4885
488011171,148.0,4885
488011071,148.0,4885
482011431,148.0,4885
489011173,148.0,4885
490011050,148.0,4885
488011311,148.0,4885
513011245,148.0,4885
486011172,148.0,4885
480011264,148.0,4885
481011058,148.0,4885
475011288,148.0,4885
422011279,148.0,4885
418011206,148.0,4885
412011196,148.0,4885
412011137,148.0,4885
408011497,148.0,4885
397011562,148.0,4885
396011333,148.0,4885
396011289,148.0,4885
394011215,148.0,4885
686011024,148.0,4885
678011316,148.0,4885
393011008,148.0,4885
385011300,148.0,4885
385011270,148.0,4885
385011266,148.0,4885
385011227,148.0,4885
385011141,148.0,4885
384011012,148.0,4885
383011379,148.0,4885
382011263,148.0,4885
382011262,148.0,4885
382011217,148.0,4885
382011075,148.0,4885
381011281,148.0,4885
381011055,148.0,4885
381011040,148.0,4885
380011151,148.0,4885
121011108,148.0,4885
120011263,148.0,4885
119011390,148.0,4885
119011365,148.0,4885
119011029,148.0,4885
118011212,148.0,4885
117011373,148.0,4885
117011216,148.0,4885
117011175,148.0,4885
115011586,148.0,4885
114011320,148.0,4885
114011268,148.0,4885
114011225,148.0,4885
114011164,148.0,4885
128011173,148.0,4885
127011361,148.0,4885
127011306,148.0,4885
127011136,148.0,4885
127011125,148.0,4885
127011098,148.0,4885
125011530,148.0,4885
125011331,148.0,4885
125011074,148.0,4885
124011559,148.0,4885
124011375,148.0,4885
123011599,148.0,4885
123011557,148.0,4885
123011451,148.0,4885
123011207,148.0,4885
122011115,148.0,4885
135011275,148.0,4885
135011241,148.0,4885
135011239,148.0,4885
134011173,148.0,4885
133011166,148.0,4885
131011265,148.0,4885
130011346,148.0,4885
129011546,148.0,4885
129011402,148.0,4885
129011337,148.0,4885
129011118,148.0,4885
128011447,148.0,4885
128011379,148.0,4885
128011287,148.0,4885
128011248,148.0,4885
128011240,148.0,4885
281011410,148.0,4885
281011214,148.0,4885
271011153,148.0,4885
270011027,148.0,4885
269011684,148.0,4885
267011181,148.0,4885
251011380,148.0,4885
246011248,148.0,4885
240011253,148.0,4885
178011392,148.0,4885
176011265,148.0,4885
137011213,148.0,4885
137011017,148.0,4885
136011168,148.0,4885
136011134,148.0,4885
136011047,148.0,4885
375011445,148.0,4885
375011356,148.0,4885
375011276,148.0,4885
374011187,148.0,4885
374011099,148.0,4885
373011200,148.0,4885
373011184,148.0,4885
371011146,148.0,4885
371011025,148.0,4885
370011262,148.0,4885
370011181,148.0,4885
370011161,148.0,4885
282011095,148.0,4885
281011810,148.0,4885
379011127,148.0,4885
379011084,148.0,4885
378011288,148.0,4885
377011059,148.0,4885
376011280,148.0,4885
376011069,148.0,4885
376011039,148.0,4885
717011183,148.0,4885
490011447,148.0,4885
709011123,148.0,4885
693011515,148.0,4885
269011244,148.0,4885
520011355,148.0,4885
717011562,148.0,4885
693011622,148.0,4885
699011393,148.0,4885
717011250,148.0,4885
483011443,148.0,4885
718011052,148.0,4885
716011235,148.0,4885
272011107,148.0,4885
710011251,148.0,4885
714011162,148.0,4885
720011139,148.0,4885
191011109,148.0,4885
714011223,148.0,4885
712011069,148.0,4885
716011077,148.0,4885
249011260,148.0,4885
840011011,148.0,4885
487011402,148.0,4885
707011303,148.0,4885
490011197,148.0,4885
718011086,148.0,4885
693011234,148.0,4885
712011178,148.0,4885
708011185,148.0,4885
528011233,148.0,4885
706011103,148.0,4885
175011210,148.0,4885
272011113,148.0,4885
484011433,148.0,4885
713011175,148.0,4885
716011236,148.0,4885
524011256,148.0,4885
715011017,148.0,4885
270011294,148.0,4885
699011015,148.0,4885
874011076,148.0,4885
490011377,148.0,4885
719011144,148.0,4885
714011290,148.0,4885
280011458,148.0,4885
709011181,148.0,4885
270011398,148.0,4885
516011234,148.0,4885
710011071,148.0,4885
715011007,148.0,4885
696011499,148.0,4885
518011309,148.0,4885
268011382,148.0,4885
717011096,148.0,4885
166011130,148.0,4885
713011395,148.0,4885
704011032,148.0,4885
268011375,148.0,4885
703011016,148.0,4885
719011008,148.0,4885
713011425,148.0,4885
484011473,148.0,4885
714011166,148.0,4885
712011066,148.0,4885
706011159,148.0,4885
484011279,148.0,4885
270011839,148.0,4885
699011208,148.0,4885
697011227,148.0,4885
522011309,148.0,4885
714011112,148.0,4885
718011100,148.0,4885
710011116,148.0,4885
716011339,148.0,4885
718011084,148.0,4885
674011405,148.0,4885
278011095,148.0,4885
276011642,148.0,4885
275011782,148.0,4885
275011539,148.0,4885
275011276,148.0,4885
272011392,148.0,4885
270011616,148.0,4885
492011222,148.0,4885
498011195,148.0,4885
128011487,148.0,4885
794011210,148.0,4885
252011332,148.0,4885
268011534,148.0,4885
736011399,148.0,4885
589011170,148.0,4885
586011095,148.0,4885
314011130,148.0,4885
309011054,148.0,4885
268011612,148.0,4885
268011146,148.0,4885
267011327,148.0,4885
261011340,148.0,4885
245011359,148.0,4885
243011351,148.0,4885
811011044,144.0,5407
842011515,144.0,5407
850011169,144.0,5407
301011140,144.0,5407
293011220,144.0,5407
215011286,144.0,5407
207011211,144.0,5407
312011017,144.0,5407
152011249,144.0,5407
147011161,144.0,5407
160011229,144.0,5407
159011253,144.0,5407
214011276,144.0,5407
147011258,144.0,5407
155011249,144.0,5407
142011138,144.0,5407
718011097,144.0,5407
715011305,144.0,5407
711011048,144.0,5407
268011594,144.0,5407
488011013,144.0,5407
713011199,144.0,5407
714011480,144.0,5407
167011323,144.0,5407
663011105,144.0,5407
714011052,144.0,5407
707011021,144.0,5407
718011042,144.0,5407
708011077,144.0,5407
346011351,144.0,5407
677011086,144.0,5407
715011183,144.0,5407
712011296,144.0,5407
265011455,144.0,5407
717011186,144.0,5407
525011185,144.0,5407
715011295,144.0,5407
190011140,144.0,5407
516011071,144.0,5407
702011210,144.0,5407
707011119,144.0,5407
271011108,144.0,5407
713011260,144.0,5407
536011154,144.0,5407
696011071,144.0,5407
717011092,144.0,5407
713011258,144.0,5407
706011384,144.0,5407
489011213,144.0,5407
693011020,144.0,5407
702011117,144.0,5407
707011411,144.0,5407
484011016,144.0,5407
713011393,144.0,5407
705011097,144.0,5407
696011258,144.0,5407
720011210,144.0,5407
486011344,144.0,5407
271011406,144.0,5407
705011177,144.0,5407
267011430,144.0,5407
716011508,144.0,5407
516011070,144.0,5407
517011368,144.0,5407
490011055,144.0,5407
710011343,144.0,5407
487011401,144.0,5407
717011558,144.0,5407
702011226,144.0,5407
513011373,144.0,5407
677011203,144.0,5407
719011182,144.0,5407
699011387,144.0,5407
472011064,144.0,5407
835011364,144.0,5407
484011244,144.0,5407
270011682,144.0,5407
719011154,144.0,5407
488011082,144.0,5407
281011584,144.0,5407
275011886,144.0,5407
275011078,144.0,5407
270011090,144.0,5407
266011334,144.0,5407
418011239,144.0,5407
418011109,144.0,5407
418011097,144.0,5407
414011033,144.0,5407
686011344,144.0,5407
673011218,144.0,5407
720011059,144.0,5407
707011190,144.0,5407
167011077,144.0,5407
269011245,144.0,5407
693011347,144.0,5407
707011159,144.0,5407
421011316,144.0,5407
421011234,144.0,5407
420011374,144.0,5407
420011327,144.0,5407
420011012,144.0,5407
418011360,144.0,5407
293011437,144.0,5407
293011385,144.0,5407
293011121,144.0,5407
417011304,144.0,5407
673011073,144.0,5407
665011043,144.0,5407
276011639,144.0,5407
276011525,144.0,5407
276011490,144.0,5407
276011118,144.0,5407
416011115,144.0,5407
416011102,144.0,5407
415011294,144.0,5407
415011064,144.0,5407
414011406,144.0,5407
414011267,144.0,5407
414011247,144.0,5407
414011149,144.0,5407
414011041,144.0,5407
411011300,144.0,5407
412011070,144.0,5407
411011319,144.0,5407
788011291,144.0,5407
597011257,144.0,5407
422011161,144.0,5407
422011099,144.0,5407
411011181,144.0,5407
410011318,144.0,5407
409011088,144.0,5407
408011506,144.0,5407
408011221,144.0,5407
408011213,144.0,5407
408011028,144.0,5407
311011035,144.0,5407
304011089,144.0,5407
299011145,144.0,5407
294011279,144.0,5407
294011215,144.0,5407
281011760,144.0,5407
416011290,144.0,5407
416011172,144.0,5407
416011170,144.0,5407
483011106,144.0,5407
195011062,144.0,5407
490011286,144.0,5407
271011043,144.0,5407
110011268,144.0,5407
221011297,144.0,5407
206011226,144.0,5407
221011067,144.0,5407
206011341,144.0,5407
131011117,144.0,5407
127011132,144.0,5407
126011283,144.0,5407
122011162,144.0,5407
120011312,144.0,5407
119011329,144.0,5407
115011316,144.0,5407
488011076,144.0,5407
270011350,144.0,5407
472011062,144.0,5407
470011186,144.0,5407
482011563,144.0,5407
486011409,144.0,5407
482011097,144.0,5407
489011031,144.0,5407
474011313,144.0,5407
474011294,144.0,5407
481011128,144.0,5407
473011050,144.0,5407
270011308,144.0,5407
480011222,144.0,5407
480011039,144.0,5407
483011126,144.0,5407
472011342,144.0,5407
482011147,144.0,5407
482011454,144.0,5407
484011375,144.0,5407
490011321,144.0,5407
473011232,144.0,5407
166011165,144.0,5407
482011173,144.0,5407
490011122,144.0,5407
472011173,144.0,5407
472011366,144.0,5407
472011195,144.0,5407
490011280,144.0,5407
480011137,144.0,5407
169011043,144.0,5407
489011125,144.0,5407
559011139,144.0,5407
560011145,144.0,5407
547011067,144.0,5407
539011269,144.0,5407
545011040,144.0,5407
558011235,144.0,5407
477011469,144.0,5407
474011096,144.0,5407
476011066,144.0,5407
477011576,144.0,5407
479011043,144.0,5407
484011395,144.0,5407
475011507,144.0,5407
484011408,144.0,5407
479011139,144.0,5407
874011268,144.0,5407
116011579,144.0,5407
116011218,144.0,5407
116011217,144.0,5407
116011111,144.0,5407
115011545,144.0,5407
115011524,144.0,5407
115011314,144.0,5407
115011233,144.0,5407
114011372,144.0,5407
114011315,144.0,5407
114011056,144.0,5407
541011020,144.0,5407
335011329,144.0,5407
547011153,144.0,5407
548011385,144.0,5407
340011054,144.0,5407
125011275,144.0,5407
124011542,144.0,5407
124011518,144.0,5407
123011552,144.0,5407
123011204,144.0,5407
123011031,144.0,5407
122011255,144.0,5407
122011210,144.0,5407
122011080,144.0,5407
122011008,144.0,5407
121011218,144.0,5407
121011174,144.0,5407
120011190,144.0,5407
119011241,144.0,5407
119011048,144.0,5407
117011200,144.0,5407
130011212,144.0,5407
130011139,144.0,5407
129011353,144.0,5407
129011317,144.0,5407
129011189,144.0,5407
129011150,144.0,5407
129011099,144.0,5407
129011091,144.0,5407
128011537,144.0,5407
128011448,144.0,5407
128011389,144.0,5407
128011184,144.0,5407
128011077,144.0,5407
127011141,144.0,5407
126011118,144.0,5407
125011585,144.0,5407
135011202,144.0,5407
135011192,144.0,5407
135011168,144.0,5407
135011026,144.0,5407
134011543,144.0,5407
134011100,144.0,5407
133011270,144.0,5407
133011071,144.0,5407
132011398,144.0,5407
132011243,144.0,5407
132011126,144.0,5407
132011009,144.0,5407
131011218,144.0,5407
131011150,144.0,5407
130011314,144.0,5407
130011292,144.0,5407
552011047,144.0,5407
539011212,144.0,5407
566011269,144.0,5407
554011162,144.0,5407
566011234,144.0,5407
543011254,144.0,5407
567011144,144.0,5407
550011389,144.0,5407
561011161,144.0,5407
535011244,144.0,5407
261011272,144.0,5407
195011061,144.0,5407
139011220,144.0,5407
139011188,144.0,5407
139011181,144.0,5407
137011178,144.0,5407
350011620,144.0,5407
560011028,144.0,5407
541011062,144.0,5407
542011260,144.0,5407
554011050,144.0,5407
561011176,144.0,5407
563011293,144.0,5407
567011086,144.0,5407
535011060,144.0,5407
568011203,144.0,5407
558011424,144.0,5407
538011021,144.0,5407
545011528,144.0,5407
535011326,144.0,5407
568011155,144.0,5407
565011161,144.0,5407
667011044,144.0,5407
647011118,144.0,5407
597011125,144.0,5407
595011226,144.0,5407
594011048,144.0,5407
592011018,144.0,5407
591011124,144.0,5407
591011077,144.0,5407
591011015,144.0,5407
435011116,144.0,5407
429011179,144.0,5407
428011123,144.0,5407
426011113,144.0,5407
411011395,144.0,5407
816011569,144.0,5407
539011304,144.0,5407
409011141,144.0,5407
408011053,144.0,5407
397011366,144.0,5407
396011364,144.0,5407
396011268,144.0,5407
396011130,144.0,5407
396011108,144.0,5407
394011185,144.0,5407
392011076,144.0,5407
391011164,144.0,5407
390011111,144.0,5407
390011049,144.0,5407
386011088,144.0,5407
385011185,144.0,5407
738011525,144.0,5407
677011059,144.0,5407
380011181,144.0,5407
378011268,144.0,5407
378011264,144.0,5407
377011306,144.0,5407
377011153,144.0,5407
245011253,144.0,5407
291011006,144.0,5407
645011277,144.0,5407
622011229,144.0,5407
285011087,144.0,5407
656011229,144.0,5407
284011038,144.0,5407
647011189,144.0,5407
286011088,144.0,5407
625011167,144.0,5407
649011356,144.0,5407
626011216,144.0,5407
628011174,144.0,5407
116011152,144.0,5407
641011284,144.0,5407
377011107,144.0,5407
376011254,144.0,5407
376011206,144.0,5407
375011274,144.0,5407
375011238,144.0,5407
355011329,144.0,5407
385011056,144.0,5407
384011219,144.0,5407
384011066,144.0,5407
381011324,144.0,5407
381011312,144.0,5407
380011220,144.0,5407
860011305,144.0,5407
502011278,144.0,5407
503011288,144.0,5407
508011241,144.0,5407
354011167,144.0,5407
509011094,144.0,5407
139011224,144.0,5407
498011609,144.0,5407
492011412,144.0,5407
282011042,144.0,5407
161011183,144.0,5407
290011306,144.0,5407
286011083,144.0,5407
285011256,144.0,5407
653011142,144.0,5407
653011144,144.0,5407
618011214,144.0,5407
101011334,144.0,5407
281011759,144.0,5407
270011819,144.0,5407
270011804,144.0,5407
269011041,144.0,5407
267011182,144.0,5407
498011438,144.0,5407
492011103,144.0,5407
116011428,144.0,5407
357011142,144.0,5407
496011161,144.0,5407
506011423,144.0,5407
193011429,144.0,5407
367011162,144.0,5407
498011534,144.0,5407
498011432,144.0,5407
355011302,144.0,5407
361011171,144.0,5407
269011127,144.0,5407
495011088,144.0,5407
505011098,144.0,5407
496011359,144.0,5407
505011509,144.0,5407
362011273,144.0,5407
123011198,144.0,5407
507011172,144.0,5407
359011214,144.0,5407
124011112,144.0,5407
358011023,144.0,5407
360011304,144.0,5407
361011336,144.0,5407
366011194,144.0,5407
506011432,144.0,5407
365011349,144.0,5407
508011077,144.0,5407
366011262,144.0,5407
363011435,144.0,5407
503011105,144.0,5407
509011057,144.0,5407
504011056,144.0,5407
364011061,144.0,5407
365011062,144.0,5407
496011492,144.0,5407
505011060,144.0,5407
357011074,144.0,5407
365011014,144.0,5407
612011127,144.0,5407
210011295,144.0,5407
553011022,144.0,5407
545011341,144.0,5407
550011430,144.0,5407
118011353,144.0,5407
794011462,144.0,5407
560011182,144.0,5407
325011350,144.0,5407
553011061,144.0,5407
558011201,144.0,5407
559011084,144.0,5407
549011180,144.0,5407
497011303,144.0,5407
359011126,144.0,5407
357011061,144.0,5407
495011637,144.0,5407
214011384,144.0,5407
153011130,144.0,5407
151011468,144.0,5407
359011194,144.0,5407
357011200,144.0,5407
358011155,144.0,5407
367011102,144.0,5407
495011642,144.0,5407
361011062,144.0,5407
496011244,144.0,5407
362011170,144.0,5407
356011149,144.0,5407
355011265,144.0,5407
363011044,144.0,5407
496011336,144.0,5407
502011014,144.0,5407
211011192,144.0,5407
156011364,144.0,5407
158011440,144.0,5407
209011467,144.0,5407
154011341,144.0,5407
149011306,144.0,5407
210011311,144.0,5407
218011258,144.0,5407
157011169,144.0,5407
154011273,144.0,5407
498011356,144.0,5407
493011504,144.0,5407
361011382,144.0,5407
111011060,144.0,5407
491011116,144.0,5407
157011089,144.0,5407
154011230,144.0,5407
152011231,144.0,5407
214011281,144.0,5407
154011373,144.0,5407
212011533,144.0,5407
210011168,144.0,5407
148011396,144.0,5407
213011323,144.0,5407
367011127,144.0,5407
119011259,144.0,5407
191011046,144.0,5407
360011041,144.0,5407
364011052,144.0,5407
157011238,144.0,5407
160011068,144.0,5407
152011353,144.0,5407
349011595,144.0,5407
332011198,144.0,5407
372011283,144.0,5407
371011111,144.0,5407
371011027,144.0,5407
370011308,144.0,5407
370011187,144.0,5407
282011266,144.0,5407
213011367,144.0,5407
149011254,144.0,5407
151011063,144.0,5407
157011265,144.0,5407
152011248,144.0,5407
160011161,144.0,5407
152011227,144.0,5407
160011507,144.0,5407
174011250,144.0,5407
484011030,144.0,5407
707011136,144.0,5407
708011218,144.0,5407
816011225,144.0,5407
268011083,144.0,5407
718011287,144.0,5407
714011295,144.0,5407
718011203,144.0,5407
375011199,144.0,5407
374011313,144.0,5407
373011219,144.0,5407
373011160,144.0,5407
372011321,144.0,5407
310011207,144.0,5407
346011088,144.0,5407
361011225,140.0,5935
134011300,140.0,5935
507011160,140.0,5935
507011249,140.0,5935
363011247,140.0,5935
357011171,140.0,5935
359011075,140.0,5935
496011253,140.0,5935
505011113,140.0,5935
493011246,140.0,5935
361011124,140.0,5935
362011291,140.0,5935
496011397,140.0,5935
507011196,140.0,5935
506011288,140.0,5935
131011234,140.0,5935
121011263,140.0,5935
119011068,140.0,5935
365011361,140.0,5935
361011204,140.0,5935
361011142,140.0,5935
262011405,140.0,5935
242011324,140.0,5935
269011461,140.0,5935
212011321,140.0,5935
587011386,140.0,5935
314011131,140.0,5935
639011299,140.0,5935
649011144,140.0,5935
649011141,140.0,5935
236011346,140.0,5935
569011349,140.0,5935
653011114,140.0,5935
475011185,140.0,5935
307011325,140.0,5935
685011253,140.0,5935
674011036,140.0,5935
672011281,140.0,5935
276011698,140.0,5935
276011427,140.0,5935
276011344,140.0,5935
267011367,140.0,5935
348011758,140.0,5935
416011033,140.0,5935
355011363,140.0,5935
360011199,140.0,5935
270011772,140.0,5935
647011235,140.0,5935
282011225,140.0,5935
284011072,140.0,5935
621011216,140.0,5935
628011448,140.0,5935
630011531,140.0,5935
641011177,140.0,5935
132011118,140.0,5935
131011135,140.0,5935
130011344,140.0,5935
409011516,140.0,5935
409011486,140.0,5935
408011500,140.0,5935
408011449,140.0,5935
408011089,140.0,5935
314011205,140.0,5935
293011535,140.0,5935
293011522,140.0,5935
293011492,140.0,5935
293011491,140.0,5935
355011062,140.0,5935
474011236,140.0,5935
508011050,140.0,5935
141011402,140.0,5935
363011103,140.0,5935
357011182,140.0,5935
356011320,140.0,5935
844011358,140.0,5935
122011194,140.0,5935
503011352,140.0,5935
365011323,140.0,5935
132011284,140.0,5935
363011061,140.0,5935
357011248,140.0,5935
359011029,140.0,5935
497011578,140.0,5935
115011494,140.0,5935
115011388,140.0,5935
115011290,140.0,5935
115011273,140.0,5935
115011242,140.0,5935
115011155,140.0,5935
115011066,140.0,5935
161011616,140.0,5935
638011216,140.0,5935
506011329,140.0,5935
363011447,140.0,5935
356011358,140.0,5935
506011157,140.0,5935
360011145,140.0,5935
362011253,140.0,5935
509011172,140.0,5935
124011317,140.0,5935
124011117,140.0,5935
123011247,140.0,5935
122011285,140.0,5935
122011167,140.0,5935
122011155,140.0,5935
122011076,140.0,5935
498011267,140.0,5935
416011512,140.0,5935
270011577,140.0,5935
119011250,140.0,5935
118011176,140.0,5935
117011303,140.0,5935
116011574,140.0,5935
116011219,140.0,5935
116011099,140.0,5935
130011319,140.0,5935
129011578,140.0,5935
129011372,140.0,5935
129011303,140.0,5935
129011217,140.0,5935
129011212,140.0,5935
129011109,140.0,5935
114011075,140.0,5935
108011148,140.0,5935
126011314,140.0,5935
126011165,140.0,5935
125011477,140.0,5935
125011352,140.0,5935
125011237,140.0,5935
124011451,140.0,5935
124011437,140.0,5935
371011155,140.0,5935
371011056,140.0,5935
370011276,140.0,5935
370011070,140.0,5935
282011238,140.0,5935
271011675,140.0,5935
270011048,140.0,5935
121011229,140.0,5935
120011261,140.0,5935
137011090,140.0,5935
134011571,140.0,5935
134011203,140.0,5935
133011107,140.0,5935
132011272,140.0,5935
132011135,140.0,5935
130011325,140.0,5935
379011013,140.0,5935
377011327,140.0,5935
376011268,140.0,5935
376011262,140.0,5935
375011099,140.0,5935
374011104,140.0,5935
374011087,140.0,5935
128011386,140.0,5935
127011403,140.0,5935
373011063,140.0,5935
372011265,140.0,5935
372011128,140.0,5935
372011041,140.0,5935
371011216,140.0,5935
371011214,140.0,5935
371011164,140.0,5935
396011003,140.0,5935
392011138,140.0,5935
392011005,140.0,5935
391011176,140.0,5935
391011008,140.0,5935
390011215,140.0,5935
390011077,140.0,5935
267011396,140.0,5935
139011091,140.0,5935
383011247,140.0,5935
383011178,140.0,5935
382011093,140.0,5935
381011221,140.0,5935
381011210,140.0,5935
380011212,140.0,5935
380011114,140.0,5935
386011043,140.0,5935
384011310,140.0,5935
383011333,140.0,5935
374011076,140.0,5935
374011066,140.0,5935
409011393,140.0,5935
408011356,140.0,5935
397011438,140.0,5935
397011216,140.0,5935
396011255,140.0,5935
396011021,140.0,5935
159011276,140.0,5935
215011131,140.0,5935
268011503,140.0,5935
135011477,140.0,5935
134011397,140.0,5935
127011064,140.0,5935
126011240,140.0,5935
126011013,140.0,5935
206011179,140.0,5935
161110237,140.0,5935
559011124,140.0,5935
545011372,140.0,5935
535011279,140.0,5935
553011171,140.0,5935
567011176,140.0,5935
558011405,140.0,5935
151011139,140.0,5935
206011239,140.0,5935
148011298,140.0,5935
155011160,140.0,5935
158011498,140.0,5935
548011095,140.0,5935
335011426,140.0,5935
534011022,140.0,5935
536011305,140.0,5935
341011323,140.0,5935
539011380,140.0,5935
540011046,140.0,5935
543011377,140.0,5935
541011163,140.0,5935
554011202,140.0,5935
555011475,140.0,5935
541011222,140.0,5935
552011127,140.0,5935
552011263,140.0,5935
549011157,140.0,5935
538011403,140.0,5935
211011335,140.0,5935
154011363,140.0,5935
205011175,140.0,5935
145011204,140.0,5935
210011064,140.0,5935
158011312,140.0,5935
148011155,140.0,5935
212011460,140.0,5935
154011359,140.0,5935
160011442,140.0,5935
152011171,140.0,5935
207011066,140.0,5935
208011276,140.0,5935
736011304,140.0,5935
158011196,140.0,5935
160011195,140.0,5935
214011166,140.0,5935
145011197,140.0,5935
215011282,140.0,5935
212011158,140.0,5935
148011002,140.0,5935
155011154,140.0,5935
219011124,140.0,5935
157011064,140.0,5935
160011239,140.0,5935
542011114,140.0,5935
545011540,140.0,5935
543011424,140.0,5935
533011283,140.0,5935
545011084,140.0,5935
534011048,140.0,5935
558011161,140.0,5935
539011159,140.0,5935
321011057,140.0,5935
543011215,140.0,5935
550011327,140.0,5935
539011236,140.0,5935
536011223,140.0,5935
343011053,140.0,5935
561011136,140.0,5935
539011181,140.0,5935
178011182,140.0,5935
271011349,140.0,5935
481011152,140.0,5935
474011019,140.0,5935
470011241,140.0,5935
709011007,140.0,5935
474011370,140.0,5935
487011407,140.0,5935
552011078,140.0,5935
553011367,140.0,5935
562011333,140.0,5935
567011157,140.0,5935
540011154,140.0,5935
546011285,140.0,5935
568011160,140.0,5935
542011271,140.0,5935
566011045,140.0,5935
561011112,140.0,5935
566011117,140.0,5935
568011032,140.0,5935
664011094,140.0,5935
486011417,140.0,5935
477011174,140.0,5935
473011546,140.0,5935
488011328,140.0,5935
101011089,140.0,5935
472011203,140.0,5935
475011294,140.0,5935
477011537,140.0,5935
480011496,140.0,5935
447011191,140.0,5935
462011203,140.0,5935
478011276,140.0,5935
268011268,140.0,5935
482011225,140.0,5935
488011557,140.0,5935
475011066,140.0,5935
478011283,140.0,5935
165011540,140.0,5935
488011508,140.0,5935
267011417,140.0,5935
472011024,140.0,5935
475011061,140.0,5935
481011081,140.0,5935
484011438,140.0,5935
676011180,140.0,5935
666011135,140.0,5935
661011121,140.0,5935
595011256,140.0,5935
595011188,140.0,5935
592011269,140.0,5935
555011347,140.0,5935
435011205,140.0,5935
430011237,140.0,5935
476011190,140.0,5935
483011294,140.0,5935
483011497,140.0,5935
473011064,140.0,5935
484011078,140.0,5935
473011209,140.0,5935
271011414,140.0,5935
470011117,140.0,5935
477011461,140.0,5935
476011071,140.0,5935
481011238,140.0,5935
489011255,140.0,5935
473011222,140.0,5935
473011354,140.0,5935
480011141,140.0,5935
550011041,140.0,5935
555011331,140.0,5935
335011122,140.0,5935
558011412,140.0,5935
542011122,140.0,5935
533011316,140.0,5935
661011108,140.0,5935
717011285,140.0,5935
178011078,140.0,5935
704011188,140.0,5935
677011039,140.0,5935
430011106,140.0,5935
429011045,140.0,5935
427011103,140.0,5935
416011435,140.0,5935
415011222,140.0,5935
411011006,140.0,5935
410011303,140.0,5935
713011070,140.0,5935
679011227,140.0,5935
714011109,140.0,5935
673011183,140.0,5935
697011161,140.0,5935
699011230,140.0,5935
489011229,140.0,5935
710011138,140.0,5935
706011202,140.0,5935
760011198,140.0,5935
711011202,140.0,5935
270011705,140.0,5935
714011280,140.0,5935
851011233,140.0,5935
691011201,140.0,5935
690011247,140.0,5935
690011125,140.0,5935
686011091,140.0,5935
678011213,140.0,5935
678011165,140.0,5935
708011161,140.0,5935
716011383,140.0,5935
709011091,140.0,5935
716011278,140.0,5935
813011309,140.0,5935
720011177,140.0,5935
718011391,140.0,5935
699011221,140.0,5935
713011228,140.0,5935
483011547,140.0,5935
696011072,140.0,5935
699011139,140.0,5935
708011044,140.0,5935
720011201,140.0,5935
272011294,140.0,5935
512011192,140.0,5935
195011026,140.0,5935
716011244,140.0,5935
708011095,140.0,5935
703011083,140.0,5935
186011489,140.0,5935
484011480,140.0,5935
695011226,140.0,5935
712011164,140.0,5935
694011135,140.0,5935
717011535,140.0,5935
698011071,140.0,5935
693011547,140.0,5935
715011229,140.0,5935
363011443,140.0,5935
716011087,140.0,5935
717011492,140.0,5935
696011172,140.0,5935
706011191,140.0,5935
